GeoID,Sex,Cancer,Years,PopTot,Cases,AAIR,LCI,UCI,W_PopTot,W_Cases,W_AAIR,W_LCI,W_UCI,B_PopTot,B_Cases,B_AAIR,B_LCI,B_UCI,H_PopTot,H_Cases,H_AAIR,H_LCI,H_UCI,GeoName,GeoType
A9004,Female,HL,05yrs,202011,,,,,175400,,,,,12271,,,,,10419,,,,,Sussex 3,Zone
A9005,Female,HL,05yrs,164390,,,,,136958,,,,,8873,,,,,6650,,,,,New Castle 3,Zone
A9006,Female,HL,05yrs,153690,,,,,78800,,,,,54925,,,,,13110,,,,,Kent 3,Zone
A9007,Female,HL,05yrs,183728,,,,,129535,,,,,37040,,,,,13724,,,,,Sussex 2,Zone
A9008,Female,HL,05yrs,152016,,,,,71088,,,,,49817,,,,,16406,,,,,New Castle 8,Zone
A9009,Female,HL,05yrs,151673,,,,,107274,,,,,32688,,,,,6066,,,,,New Castle 9,Zone
A9010,Female,HL,05yrs,157510,,,,,79850,,,,,40109,,,,,33826,,,,,New Castle 2,Zone
A9011,Female,HL,05yrs,151747,,,,,108350,,,,,29969,,,,,9555,,,,,Kent 2,Zone
A9012,Female,HL,05yrs,156319,,,,,61925,,,,,62743,,,,,24452,,,,,New Castle 6,Zone
A9013,Female,HL,05yrs,153117,,,,,37880,,,,,101979,,,,,9801,,,,,New Castle 1,Zone
A9014,Female,HL,05yrs,166237,,,,,96185,,,,,37291,,,,,21931,,,,,New Castle 5,Zone
A9015,Female,HL,05yrs,193224,,,,,139883,,,,,24344,,,,,25052,,,,,Sussex 1,Zone
A9001,Male,HL,05yrs,150901,,,,,113029,,,,,16019,,,,,8250,,,,,New Castle 7,Zone
A9002,Male,HL,05yrs,142362,,,,,92769,,,,,36146,,,,,8967,,,,,Kent 1,Zone
A9003,Male,HL,05yrs,158251,,,,,117826,,,,,20713,,,,,7914,,,,,New Castle 4,Zone
A9004,Male,HL,05yrs,184836,,,,,158687,,,,,11226,,,,,11083,,,,,Sussex 3,Zone
A9005,Male,HL,05yrs,150923,,,,,124932,,,,,7938,,,,,7023,,,,,New Castle 3,Zone
A9006,Male,HL,05yrs,140312,,,,,75732,,,,,47323,,,,,11924,,,,,Kent 3,Zone
A9007,Male,HL,05yrs,170203,,,,,119592,,,,,31926,,,,,15574,,,,,Sussex 2,Zone
